Row	dataset	instruments_on_platform_attributed_to
602	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_antarctica_polar-stereographic_browse_maps_lite	1
603	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_arctic_polar-stereographic_browse_images	1
604	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_arctic_polar-stereographic_browse_maps_full	1
605	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_global_rectangular_browse_images	1
606	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_global_rectangular_browse_maps_lite	1
607	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_anim_gfz_rl05	1
608	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_anim_rl05	1
609	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_gif_jpl_rl05	1
610	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_gtif_rl05	1
611	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_nc_rl05	1
612	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_txt_jpl_rl05	1
613	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_anim_gfz_rl05	1
614	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_anim_rl05	1
615	http://data.globalchange.gov/dataset/nasa-podaac-tellus_oceaneof_anim_jpl_rl05	1
616	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_txt_jpl_rl05	1
617	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_txt_rl05	1
618	http://data.globalchange.gov/dataset/nasa-podaac-tellus_pgr_png	1
619	http://data.globalchange.gov/dataset/nasa-podaac-viirs_npp-navo-l2p-v1-0	1
620	http://data.globalchange.gov/dataset/nasa-podaac-avhrr19_l-navo-l2p-v1-0	1
621	http://data.globalchange.gov/dataset/nasa-podaac-avhrrmta_g-navo-l2p-v1-0	1
622	http://data.globalchange.gov/dataset/nasa-podaac-avhrr18_g-navo-l2p-v1-0	1
623	http://data.globalchange.gov/dataset/nasa-podaac-goes13-ospo-l2p-v1-0	1
624	http://data.globalchange.gov/dataset/nasa-ornldaac-1000	1
625	http://data.globalchange.gov/dataset/nasa-ornldaac-1056	1
626	http://data.globalchange.gov/dataset/nasa-ornldaac-1064	1
627	http://data.globalchange.gov/dataset/nasa-ornldaac-1164	1
628	http://data.globalchange.gov/dataset/nasa-ornldaac-1182	1
629	http://data.globalchange.gov/dataset/nasa-ornldaac-1185	1
630	http://data.globalchange.gov/dataset/nasa-ornldaac-1239	1
631	http://data.globalchange.gov/dataset/nasa-ornldaac-1197	1
632	http://data.globalchange.gov/dataset/nasa-ornldaac-1079	1
633	http://data.globalchange.gov/dataset/nasa-ornldaac-1218	1
634	http://data.globalchange.gov/dataset/nasa-ornldaac-450	1
635	http://data.globalchange.gov/dataset/nasa-ornldaac-441	1
636	http://data.globalchange.gov/dataset/nasa-ornldaac-431	1
637	http://data.globalchange.gov/dataset/nasa-ornldaac-434	1
638	http://data.globalchange.gov/dataset/nasa-ornldaac-446	1
639	http://data.globalchange.gov/dataset/nasa-ornldaac-597	1
640	http://data.globalchange.gov/dataset/nasa-ornldaac-610	1
641	http://data.globalchange.gov/dataset/nasa-ornldaac-694	1
642	http://data.globalchange.gov/dataset/nasa-ornldaac-764	1
643	http://data.globalchange.gov/dataset/nasa-ornldaac-78	1
644	http://data.globalchange.gov/dataset/nasa-ornldaac-813	1
645	http://data.globalchange.gov/dataset/nasa-ornldaac-814	1
646	http://data.globalchange.gov/dataset/nasa-ornldaac-826	1
647	http://data.globalchange.gov/dataset/nasa-ornldaac-974	1
648	http://data.globalchange.gov/dataset/nasa-podaac-avhrr_sst_metop_a-osisaf-l2p-v1-0	1
649	http://data.globalchange.gov/dataset/nasa-podaac-viirs_sst_npp_nar-osisaf-l3c-v1-0	1
650	http://data.globalchange.gov/dataset/nasa-podaac-grace_gab_l2_grav_jpl_rl05_1	1
651	http://data.globalchange.gov/dataset/nasa-podaac-nscat_level_1-7_v2	1
652	http://data.globalchange.gov/dataset/nasa-podaac-nscat_level_3_v2	1
653	http://data.globalchange.gov/dataset/nasa-podaac-grace_gac_l2_grav_jpl_rl05_1	1
654	http://data.globalchange.gov/dataset/nasa-podaac-grace_gaa_l2_grav_jpl_rl05_1	1
655	http://data.globalchange.gov/dataset/nasa-podaac-nscat_25km_mgdr_v2	1
656	http://data.globalchange.gov/dataset/nasa-podaac-grace_gad_l2_grav_jpl_rl05_1	1
657	http://data.globalchange.gov/dataset/nasa-podaac-grace_gsm_l2_grav_jpl_rl05_1	1
658	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0305	1
659	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0321	1
660	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_dysno	1
661	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0393	1
662	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0498	1
663	http://data.globalchange.gov/dataset/nsidc-0516	1
664	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0325	1
665	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd10a1	1
666	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah07	1
667	http://data.globalchange.gov/dataset/nsidc-g10006	1
668	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_si12	1
669	http://data.globalchange.gov/dataset/nasa-nsidcdaac-aa_l2a	1
670	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0444	1
671	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd29p1n	1
672	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0373	1
673	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0304	1
674	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd10cm	1
675	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah11	1
676	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd10c2	1
677	http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29p1n	1
678	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd10_l2	1
679	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0607	1
680	http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29e1d	1
681	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0388	1
682	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0417	1
683	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_ocean	1
684	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0366	1
685	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0199	1
686	http://data.globalchange.gov/dataset/nsidc-0497	1
687	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0196	1
688	http://data.globalchange.gov/dataset/nsidc-0584	1
689	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0151	1
690	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_sid	1
691	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah13	1
692	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0431	1
693	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0409	1
694	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla11	1
695	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0451	1
696	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah05	1
697	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah15	1
698	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0301	1
699	http://data.globalchange.gov/dataset/nasa-podaac-altika_saral_l2_ost_xogdr	1
700	http://data.globalchange.gov/dataset/nasa-podaac-amsre_l3_sst_1deg_1mo	1
701	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_7day_v3	1
702	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_7day_v3	1
703	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_daily_v3	1
704	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_annual_v3	1
705	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_7day_v3	1
706	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_annual_v3	1
707	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_monthly_v3	1
708	http://data.globalchange.gov/dataset/nasa-podaac-ascata-l2-12-5km	1
709	http://data.globalchange.gov/dataset/nasa-podaac-ascata-l2-25km	1
710	http://data.globalchange.gov/dataset/nasa-podaac-ascata-l2-coastal	1
711	http://data.globalchange.gov/dataset/nasa-podaac-avhrr_navoceano_l2_2km_mcsst_frac	1
712	http://data.globalchange.gov/dataset/nasa-podaac-ccmp_measures_atlas_l3_ow_l2_5_ssmi_f14_wind_vectors_flk	1
713	http://data.globalchange.gov/dataset/nasa-podaac-ccmp_measures_atlas_l3_ow_l2_5_ssmi_f8_wind_vectors_flk	1
714	http://data.globalchange.gov/dataset/nasa-podaac-ccmp_measures_atlas_l3_ow_l2_5_tmi_wind_vectors_flk	1
715	http://data.globalchange.gov/dataset/nasa-podaac-eur-l2p-avhrr16_l	1
716	http://data.globalchange.gov/dataset/nasa-podaac-eur-l2p-avhrr_metop_a	1
717	http://data.globalchange.gov/dataset/nasa-podaac-eur-l2p-nar17_sst	1
718	http://data.globalchange.gov/dataset/nasa-podaac-grace_aod1b_grav_gfz_rl05	1
719	http://data.globalchange.gov/dataset/nasa-podaac-grace_gaa_l2_grav_jpl_rl05	1
720	http://data.globalchange.gov/dataset/nasa-podaac-grace_gab_l2_grav_jpl_rl05	1
721	http://data.globalchange.gov/dataset/nasa-podaac-grace_gac_l2_grav_csr_rl05	1
722	http://data.globalchange.gov/dataset/nasa-podaac-grace_gad_l2_grav_gfz_rl05	1
723	http://data.globalchange.gov/dataset/nasa-podaac-grace_gsm_l2_grav_csr_rl05	1
724	http://data.globalchange.gov/dataset/nasa-podaac-grace_gsm_l2_grav_jpl_rl05	1
725	http://data.globalchange.gov/dataset/nasa-podaac-grace_l1b_grav_jpl_rl01	1
726	http://data.globalchange.gov/dataset/nasa-podaac-grace_mean_l2_grav_csr_rl05	1
727	http://data.globalchange.gov/dataset/nasa-podaac-jpl-l2p-modis_t	1
728	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_8day_4km_nighttime	1
729	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_annual_9km_nighttime	1
730	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_8day_4km_nighttime	1
731	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_8day_9km_nighttime	1
732	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_annual_9km_daytime	1
733	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_daily_9km_daytime	1
734	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_monthly_4km_daytime	1
735	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_monthly_9km_daytime	1
736	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_8day_4km_nighttime	1
737	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_annual_4km_nighttime	1
738	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_daily_4km_nighttime	1
739	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_daytime	1
740	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_9km_daytime	1
741	http://data.globalchange.gov/dataset/nasa-podaac-navo-l2p-avhrr17_g	1
742	http://data.globalchange.gov/dataset/nasa-podaac-navo-l2p-avhrr18_l	1
743	http://data.globalchange.gov/dataset/nasa-podaac-navo-l2p-avhrr19_l	1
744	http://data.globalchange.gov/dataset/nasa-podaac-neodaas-l2p-avhrr18_l	1
745	http://data.globalchange.gov/dataset/nasa-podaac-nscat-25km	1
746	http://data.globalchange.gov/dataset/nasa-podaac-nscat_byu_l3_ow_sigma0_enhanced	1
747	http://data.globalchange.gov/dataset/nasa-podaac-nscat-level-1-7	1
748	http://data.globalchange.gov/dataset/nasa-podaac-nscat-level-2	1
749	http://data.globalchange.gov/dataset/nasa-podaac-nscat_level_3_browse_images	1
750	http://data.globalchange.gov/dataset/nasa-podaac-os2_oscat_level_2b_owv_comp_12_v2	1
751	http://data.globalchange.gov/dataset/nasa-podaac-osdpd-l2p-goes11	1
752	http://data.globalchange.gov/dataset/nasa-podaac-osdpd-l2p-goes12	1
753	http://data.globalchange.gov/dataset/nasa-podaac-osdpd-l2p-goes15	1
754	http://data.globalchange.gov/dataset/nasa-podaac-qscat_byu_l3_ow_sigma0_antarctica_polar-stereographic_browse_images	1
755	http://data.globalchange.gov/dataset/nasa-podaac-qscat_l3_sfc_eastward_wind_1deg_1mo	1
756	http://data.globalchange.gov/dataset/nasa-podaac-qscat_l3_sfc_wind_speed_1deg_1mo	1
757	http://data.globalchange.gov/dataset/nasa-podaac-qscat_osucoas_l3_ow_uswestcoast	1
758	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_antarctica_polar-stereographic_browse_maps_full	1
759	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_antarctic_polar-stereographic_browse_images_ltod	1
760	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_arctic_polar-stereographic_browse_maps_ltod	1
761	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_enhanced	1
762	http://data.globalchange.gov/dataset/nasa-podaac-seawinds_byu_l3_ow_sigma0_global_rectangular_browse_maps_full	1
763	http://data.globalchange.gov/dataset/nasa-podaac-tellus_1_deg_coef	1
764	http://data.globalchange.gov/dataset/nasa-podaac-tellus_dot_2008_gif	1
765	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_anim_jpl_rl05	1
766	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_nc_jpl_rl05	1
767	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_txt_gfz_rl05	1
768	http://data.globalchange.gov/dataset/nasa-podaac-tellus_land_txt_rl05	1
769	http://data.globalchange.gov/dataset/nasa-podaac-tellus_oceaneof_gif_csr_rl05	1
770	http://data.globalchange.gov/dataset/nasa-podaac-tellus_oceaneof_gif_jpl_rl05	1
771	http://data.globalchange.gov/dataset/nasa-podaac-tellus_oceaneof_nc_jpl_rl05	1
772	http://data.globalchange.gov/dataset/nasa-podaac-tellus_oceaneof_txt_gfz_rl05	1
773	http://data.globalchange.gov/dataset/nasa-podaac-tellus_oceaneof_txt_rl05	1
774	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_gif_gfz_rl05	1
775	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_nc_gfz_rl05	1
776	http://data.globalchange.gov/dataset/nasa-podaac-tellus_ocean_nc_rl05	1
777	http://data.globalchange.gov/dataset/nasa-podaac-topex_rgdr_v2010_netcdf	1
778	http://data.globalchange.gov/dataset/nasa-podaac-upa-l2p-ats_nr_2p	1
779	http://data.globalchange.gov/dataset/nasa-podaac-goes15-ospo-l2p-v1-0	1
780	http://data.globalchange.gov/dataset/nasa-podaac-tmi-remss-l2p-v4	1
781	http://data.globalchange.gov/dataset/nasa-ornldaac-1035	1
782	http://data.globalchange.gov/dataset/nasa-ornldaac-1049	1
783	http://data.globalchange.gov/dataset/nasa-ornldaac-1092	1
784	http://data.globalchange.gov/dataset/nasa-ornldaac-1112	1
785	http://data.globalchange.gov/dataset/nasa-ornldaac-1077	1
786	http://data.globalchange.gov/dataset/nasa-ornldaac-1093	1
787	http://data.globalchange.gov/dataset/nasa-ornldaac-1165	1
788	http://data.globalchange.gov/dataset/nasa-ornldaac-1114	1
789	http://data.globalchange.gov/dataset/nasa-ornldaac-300	1
790	http://data.globalchange.gov/dataset/nasa-ornldaac-438	1
791	http://data.globalchange.gov/dataset/nasa-ornldaac-445	1
792	http://data.globalchange.gov/dataset/nasa-ornldaac-439	1
793	http://data.globalchange.gov/dataset/nasa-ornldaac-428	1
794	http://data.globalchange.gov/dataset/nasa-ornldaac-554	1
795	http://data.globalchange.gov/dataset/nasa-ornldaac-585	1
796	http://data.globalchange.gov/dataset/nasa-ornldaac-588	1
797	http://data.globalchange.gov/dataset/nasa-ornldaac-589	1
798	http://data.globalchange.gov/dataset/nasa-ornldaac-598	1
799	http://data.globalchange.gov/dataset/nasa-ornldaac-600	1
800	http://data.globalchange.gov/dataset/nasa-ornldaac-605	1
801	http://data.globalchange.gov/dataset/nasa-ornldaac-679	1
802	http://data.globalchange.gov/dataset/nasa-ornldaac-758	1
803	http://data.globalchange.gov/dataset/nasa-ornldaac-762	1
804	http://data.globalchange.gov/dataset/nasa-ornldaac-812	1
805	http://data.globalchange.gov/dataset/nasa-ornldaac-822	1
806	http://data.globalchange.gov/dataset/nasa-ornldaac-823	1
807	http://data.globalchange.gov/dataset/nasa-ornldaac-824	1
808	http://data.globalchange.gov/dataset/nasa-ornldaac-831	1
809	http://data.globalchange.gov/dataset/nasa-ornldaac-835	1
810	http://data.globalchange.gov/dataset/nasa-ornldaac-846	1
811	http://data.globalchange.gov/dataset/nasa-ornldaac-882	1
812	http://data.globalchange.gov/dataset/nasa-ornldaac-887	1
813	http://data.globalchange.gov/dataset/nasa-ornldaac-919	1
814	http://data.globalchange.gov/dataset/nasa-ornldaac-920	1
815	http://data.globalchange.gov/dataset/nasa-ornldaac-949	1
816	http://data.globalchange.gov/dataset/nasa-podaac-avhrr_sst_metop_a_glb-osisaf-l3c-v1-0	1
817	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0302	1
818	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0076	1
819	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_5dsno	1
820	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0342	1
821	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0028	1
822	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0391	1
823	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_land	1
824	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah02	1
825	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah01	1
826	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0554	1
827	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0556	1
828	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0332	1
829	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd10a2	1
830	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah08	1
831	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla07	1
832	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_l2a	1
833	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla15	1
834	http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29	1
835	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah09	1
836	http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod29p1d	1
837	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah04	1
838	http://data.globalchange.gov/dataset/nasa-nsidcdaac-sv12vwc	1
839	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0145	1
840	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_dyocn	1
841	http://data.globalchange.gov/dataset/nasa-nsidcdaac-ae_rngd	1
842	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0197	1
843	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla09	1
844	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla04	1
845	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah12	1
846	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0149	1
847	http://data.globalchange.gov/dataset/nasa-nsidcdaac-mod10_l2	1
848	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla01	1
849	http://data.globalchange.gov/dataset/nasa-nsidcdaac-gla08	1
850	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0543	1
851	http://data.globalchange.gov/dataset/nasa-nsidcdaac-amsrel1a	1
852	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0478	1
853	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0576	1
854	http://data.globalchange.gov/dataset/nasa-nsidcdaac-glah14	1
855	http://data.globalchange.gov/dataset/nsidc-0469	1
856	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0042	1
857	http://data.globalchange.gov/dataset/nasa-nsidcdaac-myd29	1
858	http://data.globalchange.gov/dataset/nasa-nsidcdaac-0387	1
859	http://data.globalchange.gov/dataset/nasa-podaac-goes13-osisaf-l3c-v1-0	1
860	http://data.globalchange.gov/dataset/nasa-podaac-viirs_npp-ospo-l2p-v2-4	1
861	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_monthly-climatology_v4	1
862	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_monthly_v4	1
863	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_monthly_v4	1
864	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_monthly_9km_nighttime_v2014-0	1
865	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_4km_daytime_v2014-0	1
866	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_daily_4km_nighttime_v2014-0	1
867	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_monthly_4km_daytime_v2014-0	1
868	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_monthly_9km_daytime_v2014-0	1
869	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_nighttime_v2014-0	1
870	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_9km_daytime_v2014-0	1
871	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_9km_nighttime_v2014-0	1
872	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_daily_9km_nighttime_v2014-0	1
873	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_monthly_4km_nighttime_v2014-0	1
874	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_daily_4km_daytime_v2014-0	1
875	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_8day_4km_daytime_v2014-0	1
876	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_chla_daily_4km_v2014-0	1
877	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_monthly_9km_daytime_v2014-0	1
878	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_daily_4km_nighttime_v2014-0	1
879	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_annual_9km_daytime_v2014-0	1
880	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_annual_9km_nighttime_v2014-0	1
881	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_daily_9km_nighttime_v2014-0	1
882	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_daily_v4	1
883	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_7day_v4	1
884	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_3month_v4	1
885	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_monthly_v4	1
886	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_annual_v4	1
887	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_annual_v4	1
888	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_7day-runningmean_v4	1
889	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smia_28day-runningmean_v4	1
890	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_daily_v4	1
891	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smid_monthly-climatology_v4	1
892	http://data.globalchange.gov/dataset/nasa-podaac-aquarius_l3_wind_speed_smi_cumulative_v4	1
893	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_annual_9km_nighttime_v2014-0	1
894	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_annual_4km_nighttime_v2014-0	1
895	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_mid-ir_8day_4km_nighttime_v2014-0	1
896	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_8day_4km_nighttime_v2014-0	1
897	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_monthly_4km_nighttime_v2014-0	1
898	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_8day_4km_daytime_v2014-0	1
899	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_8day_9km_nighttime_v2014-0	1
900	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_daily_4km_daytime_v2014-0	1
901	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_8day_4km_nighttime_v2014-0	1
902	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_8day_9km_daytime_v2014-0	1
903	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_thermal_annual_4km_daytime_v2014-0	1
904	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_daily_9km_nighttime_v2014-0	1
905	http://data.globalchange.gov/dataset/nasa-podaac-modis_terra_l3_sst_mid-ir_monthly_4km_nighttime_v2014-0	1
906	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_8day_9km_nighttime_v2014-0	1
907	http://data.globalchange.gov/dataset/nasa-podaac-modis_aqua_l3_sst_thermal_daily_4km_nighttime_v2014-0	1
